distance_km,weight_kg,is_fragile,item_category_encoded,order_hour,is_prime_customer,estimated_delivery_days,shipping_type
671.8165621798369,9.386460750529238,1,8,21,1,5,1
1542.9698464729147,40.15190115880595,0,2,10,0,3,0
217.66351500187474,22.963525648220845,0,4,15,1,5,0
154.8998745629385,24.200146717059226,1,9,16,1,3,1
1457.7365686261887,6.760650623555594,1,8,18,1,2,1
993.5051758313659,4.12201553648052,0,5,17,1,3,0
1378.3627808733333,36.424171417990884,0,8,2,1,2,1
872.4805405144738,24.873411502529457,0,7,20,1,2,1
496.5720563120181,21.89885006049746,0,7,15,0,4,0
1639.1091237600285,36.5024606097546,1,0,5,1,2,1
1599.8346785431136,38.29909365965638,0,8,11,0,3,0
1390.9194593545815,8.029517566700743,0,5,10,1,4,1
547.9295487737755,30.5502349589343,1,8,14,1,4,1
1182.5101804038288,6.854168705656507,0,2,14,1,2,1
725.1429243953535,37.59361679284938,0,2,15,0,5,0
187.70623628663512,32.882062297730265,0,5,9,0,5,0
1835.0405830471743,47.83506959206455,1,8,11,1,6,1
277.953168683328,3.5410050161854167,0,6,12,0,4,0
1900.7235208725008,2.9470305854475902,1,2,3,1,2,1
894.7815170511217,14.181135027190686,1,2,6,1,5,1
